State,LGA,Ward,PU-Code,PU-Name,Full Address,Latitude,Longitude,Accredited_Voters,Registered_Voters,Results_Found,Transcription_Count,Result_Sheet_Stamped,Result_Sheet_Corrected,Result_Sheet_Invalid,Result_Sheet_Unclear,Result_Sheet_Unsigned,APC,LP,PDP,NNPP,Results_File
OYO,ATISBO,IRAWO OWODE,30-04-04-003,NURSERY PRIMARY SCHOOL II (A),OYO ATISBO IRAWO OWODE 30-04-04-003 NURSERY PRIMARY SCHOOL II (A),8.5315321,3.3603044,51,215,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,30,0,14,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/04/ward/04/pu/003/003-1677402836.pdf
OYO,ATISBO,IRAWO OWODE,30-04-04-004,NURSERY PRIMARY SCHOOL II (B),OYO ATISBO IRAWO OWODE 30-04-04-004 NURSERY PRIMARY SCHOOL II (B),8.5315321,3.3603044,69,303,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,35,2,19,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/04/ward/04/pu/004/004-1677408194.pdf
OYO,ATISBO,IRAWO OWODE,30-04-04-005,ALUSEKERE COMPOUND,OYO ATISBO IRAWO OWODE 30-04-04-005 ALUSEKERE COMPOUND,8.5315321,3.3603044,151,456,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,67,2,53,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/04/ward/04/pu/005/005-1677407532.pdf
OYO,ATISBO,IRAWO OWODE,30-04-04-006,A.U.D. PRIMARY SCHOOL I,OYO ATISBO IRAWO OWODE 30-04-04-006 A.U.D. PRIMARY SCHOOL I,8.5354854,3.3588871,122,318,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,56,3,38,2,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/04/ward/04/pu/006/006-1677415659.pdf
OYO,ATISBO,IRAWO OWODE,30-04-04-007,A.U.D. PRIMARY SCHOOL II,OYO ATISBO IRAWO OWODE 30-04-04-007 A.U.D. PRIMARY SCHOOL II,8.5354854,3.3588871,130,369,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,64,1,36,1,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/04/ward/04/pu/007/007-1677414923.pdf
OYO,ATISBO,IRAWO OWODE,30-04-04-008,A.U.D. PRIMARY SCHOOL III,OYO ATISBO IRAWO OWODE 30-04-04-008 A.U.D. PRIMARY SCHOOL III,8.5354854,3.3588871,104,245,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,57,1,31,1,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/04/ward/04/pu/008/008-1677417721.pdf
OYO,ATISBO,IRAWO OWODE,30-04-04-009,BAPTIST PRIMARY SCHOOL II,OYO ATISBO IRAWO OWODE 30-04-04-009 BAPTIST PRIMARY SCHOOL II,8.547768,3.339122,301,829,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,171,5,70,7,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/04/ward/04/pu/009/009-1677417452.pdf
OYO,ATISBO,IRAWO OWODE,30-04-04-010,ISALE OFIKI 0/S I,OYO ATISBO IRAWO OWODE 30-04-04-010 ISALE OFIKI 0/S I,8.4482121,3.3329094,33,208,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,16,6,7,1,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/04/ward/04/pu/010/010-1677398228.pdf
OYO,ATISBO,IRAWO OWODE,30-04-04-011,ISALE OFIKI 0/S II,OYO ATISBO IRAWO OWODE 30-04-04-011 ISALE OFIKI 0/S II,8.4482121,3.3329094,82,256,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,56,2,16,1,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/04/ward/04/pu/011/011-1677405872.pdf
OYO,ATISBO,IRAWO OWODE,30-04-04-012,ISALE OFIKI 0/S III,OYO ATISBO IRAWO OWODE 30-04-04-012 ISALE OFIKI 0/S III,8.4482121,3.3329094,46,170,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/04/ward/04/pu/012/012-1677416430.pdf
OYO,ATISBO,IRAWO OWODE,30-04-04-013,ISALE OFIKI 0/S IV,OYO ATISBO IRAWO OWODE 30-04-04-013 ISALE OFIKI 0/S IV,8.4482121,3.3329094,66,191,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,40,2,9,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/04/ward/04/pu/013/013-1677417260.pdf
OYO,ATISBO,IRAWO OWODE,30-04-04-014,ONIYENI COMPOUND AREA,OYO ATISBO IRAWO OWODE 30-04-04-014 ONIYENI COMPOUND AREA,8.5315321,3.3603044,153,552,TRUE,-1,FALSE,TRUE,FALSE,FALSE,UNKNOWN,50,12,62,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/04/ward/04/pu/014/014-1677399301.pdf
OYO,ATISBO,OFIKI,30-04-05-001,BAPTIST PRIMARY SCHOOL I,OYO ATISBO OFIKI 30-04-05-001 BAPTIST PRIMARY SCHOOL I,8.4093174,3.3582999,99,362,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,50,2,26,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/04/ward/05/pu/001/001-1677423172.pdf
OYO,ATISBO,OFIKI,30-04-05-002,BAPTIST PRIMARY SCHOOL II,OYO ATISBO OFIKI 30-04-05-002 BAPTIST PRIMARY SCHOOL II,8.4482121,3.3329094,55,188,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,29,2,15,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/04/ward/05/pu/002/002-1677423415.pdf
OYO,ATISBO,OFIKI,30-04-05-003,BAPTIST PRIMARY SCHOOL III,OYO ATISBO OFIKI 30-04-05-003 BAPTIST PRIMARY SCHOOL III,8.4482121,3.3329094,110,381,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,65,2,14,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/04/ward/05/pu/003/003-1677422690.pdf
OYO,ATISBO,OFIKI,30-04-05-004,BAPTIST PRIMARY SCHOOL IV,OYO ATISBO OFIKI 30-04-05-004 BAPTIST PRIMARY SCHOOL IV,8.4482121,3.3329094,50,268,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,26,3,6,1,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/04/ward/05/pu/004/004-1677422570.pdf
OYO,ATISBO,OFIKI,30-04-05-005,L.A. PRIMARY SCHOOL I,OYO ATISBO OFIKI 30-04-05-005 L.A. PRIMARY SCHOOL I,8.4483502,3.3371212,115,324,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,83,2,18,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/04/ward/05/pu/005/005-1677425919.pdf
OYO,ATISBO,OFIKI,30-04-05-006,L.A. PRIMARY SCHOOL II,OYO ATISBO OFIKI 30-04-05-006 L.A. PRIMARY SCHOOL II,8.4483502,3.3371212,60,155,TRUE,-1,TRUE,FALSE,FALSE,FALSE,UNKNOWN,36,1,15,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/04/ward/05/pu/006/006-1677426085.pdf
OYO,ATISBO,OFIKI,30-04-05-007,L.A. PRIMARY SCHOOL III,OYO ATISBO OFIKI 30-04-05-007 L.A. PRIMARY SCHOOL III,8.4483502,3.3371212,46,177,TRUE,-1,FALSE,TRUE,FALSE,FALSE,UNKNOWN,31,1,6,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/04/ward/05/pu/007/007-1677426106.pdf
OYO,ATISBO,OFIKI,30-04-05-008,L.A. PRIMARY SCHOOL IV,OYO ATISBO OFIKI 30-04-05-008 L.A. PRIMARY SCHOOL IV,8.4483502,3.3371212,19,137,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,10,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/04/ward/05/pu/008/008-1677423954.pdf
OYO,ATISBO,OFIKI,30-04-05-009,LOCAL GOVERNMENT DISPENSARY I,OYO ATISBO OFIKI 30-04-05-009 LOCAL GOVERNMENT DISPENSARY I,8.441775,3.330008,131,379,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,91,2,16,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/04/ward/05/pu/009/009-1677424015.pdf
OYO,ATISBO,OFIKI,30-04-05-010,LOCAL GOVERNMENT DISPENSARY II,OYO ATISBO OFIKI 30-04-05-010 LOCAL GOVERNMENT DISPENSARY II,8.441775,3.330008,142,528,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,96,1,19,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3737/ward/24757/pu/100453/100453-1677495270.pdf
OYO,ATISBO,OFIKI,30-04-05-012,TOWN HALL II,OYO ATISBO OFIKI 30-04-05-012 TOWN HALL II,8.4482121,3.3329094,245,813,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,127,12,39,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/04/ward/05/pu/012/012-1677425871.pdf
OYO,ATISBO,OFIKI,30-04-05-013,AGBERE MARKET I,OYO ATISBO OFIKI 30-04-05-013 AGBERE MARKET I,8.4482121,3.3329094,139,495,TRUE,-1,TRUE,FALSE,FALSE,FALSE,UNKNOWN,43,4,23,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/04/ward/05/pu/013/013-1677425073.pdf
OYO,ATISBO,OFIKI,30-04-05-014,AGBERE MARKET II,OYO ATISBO OFIKI 30-04-05-014 AGBERE MARKET II,8.4482121,3.3329094,102,347,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,56,1,9,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/04/ward/05/pu/014/014-1677425767.pdf
OYO,ATISBO,OFIKI,30-04-05-015,AGBERE MARKET III,OYO ATISBO OFIKI 30-04-05-015 AGBERE MARKET III,8.4482121,3.3329094,69,280,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,36,0,9,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/04/ward/05/pu/015/015-1677424837.pdf
OYO,ATISBO,OFIKI,30-04-05-016,ONIMONGORO'S COMPOUND I,OYO ATISBO OFIKI 30-04-05-016 ONIMONGORO'S COMPOUND I,8.4482121,3.3329094,51,341,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,26,0,2,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/04/ward/05/pu/016/016-1677424683.pdf
OYO,ATISBO,OFIKI,30-04-05-017,ONIMONGORO'S COMPOUND II,OYO ATISBO OFIKI 30-04-05-017 ONIMONGORO'S COMPOUND II,8.4482121,3.3329094,47,433,TRUE,-1,FALSE,TRUE,FALSE,FALSE,UNKNOWN,28,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/04/ward/05/pu/017/017-1677424839.pdf
OYO,ATISBO,OFIKI,30-04-05-018,CENTRAL MARKET OFIKI I,OYO ATISBO OFIKI 30-04-05-018 CENTRAL MARKET OFIKI I,8.4461777,3.3339183,158,582,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/04/ward/05/pu/018/018-1677425633.pdf
OYO,ATISBO,OFIKI,30-04-05-019,CENTRAL MARKET OFIKI II,OYO ATISBO OFIKI 30-04-05-019 CENTRAL MARKET OFIKI II,8.4461777,3.3339183,230,673,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,132,13,45,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/04/ward/05/pu/019/019-1677424288.pdf
OYO,ATISBO,OFIKI,30-04-05-020,AJINAWO COMPOUND,OYO ATISBO OFIKI 30-04-05-020 AJINAWO COMPOUND,8.4482121,3.3329094,115,381,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,45,1,39,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/04/ward/05/pu/020/020-1677424144.pdf
OYO,ATISBO,OFIKI,30-04-05-021,ALUKO COMPOUND ISALE ALUKO,OYO ATISBO OFIKI 30-04-05-021 ALUKO COMPOUND ISALE ALUKO,8.4482121,3.3329094,95,342,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,61,2,18,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/04/ward/05/pu/021/021-1677423665.pdf
OYO,ATISBO,ALAGA,30-04-06-001,CENTRAL MARKET ALAGA I,OYO ATISBO ALAGA 30-04-06-001 CENTRAL MARKET ALAGA I,8.3415384,2.9775558,126,787,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,62,1,31,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/04/ward/06/pu/001/001-1677427951.pdf
OYO,ATISBO,ALAGA,30-04-06-002,CENTRAL MARKET ALAGA II,OYO ATISBO ALAGA 30-04-06-002 CENTRAL MARKET ALAGA II,8.3415384,2.9775558,63,565,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,20,0,15,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3737/ward/24758/pu/100466/100466-1677469405.pdf
OYO,ATISBO,ALAGA,30-04-06-003,CENTRAL MARKET IRAWOTE I,OYO ATISBO ALAGA 30-04-06-003 CENTRAL MARKET IRAWOTE I,8.3415384,2.9775558,72,301,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,36,2,15,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3737/ward/24758/pu/100467/100467-1677468688.pdf
OYO,ATISBO,ALAGA,30-04-06-004,CENTRAL MARKET IRAWOTE II,OYO ATISBO ALAGA 30-04-06-004 CENTRAL MARKET IRAWOTE II,8.3415384,2.9775558,25,217,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,14,0,7,1,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/04/ward/06/pu/004/004-1677428549.pdf
OYO,ATISBO,ALAGA,30-04-06-005,CENTRAL MARKET OKEHO I,OYO ATISBO ALAGA 30-04-06-005 CENTRAL MARKET OKEHO I,8.3415384,2.9775558,47,324,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,5,1,16,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3737/ward/24758/pu/100469/100469-1677471657.pdf
OYO,ATISBO,ALAGA,30-04-06-006,CENTRAL MARKET OKEHO II,OYO ATISBO ALAGA 30-04-06-006 CENTRAL MARKET OKEHO II,8.3415384,2.9775558,70,499,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,10,0,47,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3737/ward/24758/pu/100470/100470-1677470680.pdf
OYO,ATISBO,ALAGA,30-04-06-007,CENTRAL MARKET KAJEWOLE,OYO ATISBO ALAGA 30-04-06-007 CENTRAL MARKET KAJEWOLE,8.2797521,3.4181337,84,597,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,28,4,29,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3737/ward/24758/pu/100471/100471-1677472601.pdf
OYO,ATISBO,ALAGA,30-04-06-008,ABUGUDU PRIMARY SCHOOL,OYO ATISBO ALAGA 30-04-06-008 ABUGUDU PRIMARY SCHOOL,8.3824436,3.3388917,125,772,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,60,4,24,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3737/ward/24758/pu/100472/100472-1677471047.pdf
OYO,ATISBO,ALAGA,30-04-06-009,CENTRAL MARKET ADEOYE I,OYO ATISBO ALAGA 30-04-06-009 CENTRAL MARKET ADEOYE I,8.3415384,2.9775558,33,211,TRUE,-1,TRUE,FALSE,FALSE,FALSE,UNKNOWN,13,3,13,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3737/ward/24758/pu/100473/100473-1677469673.pdf
OYO,ATISBO,ALAGA,30-04-06-010,CENTRAL MARKET ADEOYE II,OYO ATISBO ALAGA 30-04-06-010 CENTRAL MARKET ADEOYE II,8.3415384,2.9775558,12,114,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,0,1,7,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3737/ward/24758/pu/100474/100474-1677469014.pdf
OYO,ATISBO,ALAGA,30-04-06-011,OORE VILLAGE I,OYO ATISBO ALAGA 30-04-06-011 OORE VILLAGE I,8.3415384,2.9775558,36,333,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,18,3,7,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3737/ward/24758/pu/100475/100475-1677471343.pdf
OYO,ATISBO,ALAGA,30-04-06-012,OORE VILLAGE II,OYO ATISBO ALAGA 30-04-06-012 OORE VILLAGE II,8.3415384,2.9775558,62,554,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,29,1,12,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/04/ward/06/pu/012/012-1677424483.pdf
OYO,ATISBO,AGO ARE I,30-04-07-003,"FIRST BAPTIST PRIMARY SCHOOL, AGO-ARE IIII","OYO ATISBO AGO ARE I 30-04-07-003 FIRST BAPTIST PRIMARY SCHOOL, AGO-ARE IIII",8.5047938,3.4230237,130,480,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,85,8,24,2,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/04/ward/07/pu/003/003-1677415665.pdf
OYO,ATISBO,AGO ARE I,30-04-07-004,"FIRST BAPTIST PRIMARY SCHOOL, AGO-ARE IV","OYO ATISBO AGO ARE I 30-04-07-004 FIRST BAPTIST PRIMARY SCHOOL, AGO-ARE IV",8.5047938,3.4230237,181,625,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,102,12,23,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/04/ward/07/pu/004/004-1677406128.pdf
OYO,ATISBO,AGO ARE I,30-04-07-005,LOCAL GOVERNMENT DISPENSARY I,OYO ATISBO AGO ARE I 30-04-07-005 LOCAL GOVERNMENT DISPENSARY I,8.4805801,3.3892894,144,433,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,93,10,23,1,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/04/ward/07/pu/005/005-1677414739.pdf
OYO,ATISBO,AGO ARE I,30-04-07-007,OKE ADO AREA,OYO ATISBO AGO ARE I 30-04-07-007 OKE ADO AREA,8.4805801,3.3892894,116,342,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,45,21,24,1,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/04/ward/07/pu/007/007-1677408972.pdf
OYO,ATISBO,AGO ARE I,30-04-07-008,L.A. PRIMARY SCHOOL I,OYO ATISBO AGO ARE I 30-04-07-008 L.A. PRIMARY SCHOOL I,8.4972831,3.4181337,167,550,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,78,47,23,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/04/ward/07/pu/008/008-1677407815.pdf
OYO,ATISBO,AGO ARE I,30-04-07-010,ABA KAJOLA I,OYO ATISBO AGO ARE I 30-04-07-010 ABA KAJOLA I,8.4805801,3.3892894,168,628,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,102,4,43,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/04/ward/07/pu/010/010-1677402199.pdf
OYO,ATISBO,AGO ARE I,30-04-07-011,ABA KAJOLA II,OYO ATISBO AGO ARE I 30-04-07-011 ABA KAJOLA II,8.4805801,3.3892894,61,322,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,24,4,21,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/04/ward/07/pu/011/011-1677403761.pdf
OYO,ATISBO,AGO ARE I,30-04-07-012,N.U.D. PRIMARY SCHOOL I (A),OYO ATISBO AGO ARE I 30-04-07-012 N.U.D. PRIMARY SCHOOL I (A),8.4805801,3.3892894,175,575,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,117,14,16,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/04/ward/07/pu/012/012-1677406166.pdf
OYO,ATISBO,AGO ARE I,30-04-07-013,N.U.D. PRIMARY SCHOOL I (B),OYO ATISBO AGO ARE I 30-04-07-013 N.U.D. PRIMARY SCHOOL I (B),8.4805801,3.3892894,134,420,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,71,15,16,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/04/ward/07/pu/013/013-1677410113.pdf
OYO,ATISBO,AGO ARE I,30-04-07-014,N.U.D. PRIMARY SCHOOL II (A),OYO ATISBO AGO ARE I 30-04-07-014 N.U.D. PRIMARY SCHOOL II (A),8.4805801,3.3892894,79,306,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,54,10,9,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/04/ward/07/pu/014/014-1677400074.pdf
OYO,ATISBO,AGO ARE I,30-04-07-015,JANJAN,OYO ATISBO AGO ARE I 30-04-07-015 JANJAN,8.4805801,3.3892894,116,409,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,33,1,12,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/04/ward/07/pu/015/015-1677400657.pdf
OYO,ATISBO,AGO ARE II,30-04-08-001,COURT HALL AGO-AARE I,OYO ATISBO AGO ARE II 30-04-08-001 COURT HALL AGO-AARE I,8.5047938,3.4230237,69,243,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,22,7,27,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/04/ward/08/pu/001/001-1677422789.pdf
OYO,ATISBO,AGO ARE II,30-04-08-002,COURT HALL AGO-AARE II,OYO ATISBO AGO ARE II 30-04-08-002 COURT HALL AGO-AARE II,8.5047938,3.4230237,150,477,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,68,16,52,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/04/ward/08/pu/002/002-1677423300.pdf
OYO,ATISBO,AGO ARE II,30-04-08-004,COURT HALL AGO-AARE IV,OYO ATISBO AGO ARE II 30-04-08-004 COURT HALL AGO-AARE IV,8.5047938,3.4230237,101,359,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,47,14,24,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/04/ward/08/pu/004/004-1677423433.pdf
OYO,ATISBO,AGO ARE II,30-04-08-005,ONILE NLA COMPOUND,OYO ATISBO AGO ARE II 30-04-08-005 ONILE NLA COMPOUND,8.4469188,3.4801349,171,525,TRUE,-1,FALSE,TRUE,FALSE,FALSE,UNKNOWN,88,21,38,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3737/ward/24760/pu/100497/100497-1677493810.pdf
OYO,ATISBO,AGO ARE II,30-04-08-006,ABA OKE,OYO ATISBO AGO ARE II 30-04-08-006 ABA OKE,8.4469188,3.4801349,50,346,TRUE,-1,TRUE,FALSE,FALSE,FALSE,UNKNOWN,14,4,30,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/04/ward/08/pu/006/006-1677417186.pdf
OYO,ATISBO,AGO ARE II,30-04-08-007,SECOND BAPT. PRIMARY SCHOOL I,OYO ATISBO AGO ARE II 30-04-08-007 SECOND BAPT. PRIMARY SCHOOL I,8.4469188,3.4801349,272,782,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,97,53,60,1,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/04/ward/08/pu/007/007-1677419987.pdf
OYO,ATISBO,AGO ARE II,30-04-08-008,SECOND BAPT. PRIMARY SCHOOL II (A),OYO ATISBO AGO ARE II 30-04-08-008 SECOND BAPT. PRIMARY SCHOOL II (A),8.4469188,3.4801349,93,302,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,36,26,17,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/04/ward/08/pu/008/008-1677423734.pdf
OYO,ATISBO,AGO ARE II,30-04-08-009,SECOND BAPT. PRIMARY SCHOOL II (B),OYO ATISBO AGO ARE II 30-04-08-009 SECOND BAPT. PRIMARY SCHOOL II (B),8.4469188,3.4801349,75,253,TRUE,-1,FALSE,TRUE,FALSE,FALSE,UNKNOWN,32,16,16,1,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/04/ward/08/pu/009/009-1677419331.pdf
OYO,ATISBO,AGO ARE II,30-04-08-010,ARIKA COMPOUND AREA I,OYO ATISBO AGO ARE II 30-04-08-010 ARIKA COMPOUND AREA I,8.4469188,3.4801349,118,365,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,54,20,30,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/04/ward/08/pu/010/010-1677419888.pdf
OYO,ATISBO,AGO ARE II,30-04-08-012,ABA RAHEEM I,OYO ATISBO AGO ARE II 30-04-08-012 ABA RAHEEM I,8.4469188,3.4801349,64,288,TRUE,-1,TRUE,FALSE,FALSE,FALSE,UNKNOWN,26,1,15,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/04/ward/08/pu/012/012-1677424482.pdf
OYO,ATISBO,AGO ARE II,30-04-08-013,ABA RAHEEM II,OYO ATISBO AGO ARE II 30-04-08-013 ABA RAHEEM II,8.4469188,3.4801349,69,363,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,44,3,9,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/04/ward/08/pu/013/013-1677424498.pdf
OYO,ATISBO,AGO ARE II,30-04-08-014,SOBALOJU COMPOUND,OYO ATISBO AGO ARE II 30-04-08-014 SOBALOJU COMPOUND,8.4469188,3.4801349,94,320,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,28,15,35,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/04/ward/08/pu/014/014-1677417231.pdf
OYO,ATISBO,AGO ARE II,30-04-08-016,AKEWE COMPOUND,OYO ATISBO AGO ARE II 30-04-08-016 AKEWE COMPOUND,8.4469188,3.4801349,135,529,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/04/ward/08/pu/016/016-1677422800.pdf
OYO,ATISBO,AGO ARE II,30-04-08-017,BAPTIST SECONDARY SCHOOL/CO-OPERATIVE,OYO ATISBO AGO ARE II 30-04-08-017 BAPTIST SECONDARY SCHOOL/CO-OPERATIVE,8.4469188,3.4801349,155,485,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,59,44,36,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/04/ward/08/pu/017/017-1677421258.pdf
